Plan	Levy	Application ID	Decision	Application Description	Short Description	locality	AssessedBy	DeterminedBy	ApprovalDate	ApprovalYear	Property_No	Purpose	BALANCE	LEVIED	PAID
S94-26	S94-26 - Structured Open Space (Regional)	DA11/0444	Approved	staged residential subdivision comprising; 67 residential lots plus 1 open space lot.	staged residential subdivision comprising; 67 residential lo	CASUARINA	DevUnit	Council	2012-03-22 10:43:01.000	2012	106261	Open Space	0.000000	248950.000000	-248950.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA11/0457	Approved	attached dual occupancy	attached dual occupancy	MURWILLUMBAH	DevUnit	Council	2011-11-04 12:00:27.000	2011	106547	Open Space	2687.160000	2687.160000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA11/0481	Approved	detached dual occupancy	detached dual occupancy	TERRANORA	DevUnit	Council	2012-03-21 08:58:24.000	2012	106605	Open Space	2742.000000	2742.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA11/0527	Approved	attached dual occupancy	attached dual occupancy	TWEED HEADS	DevUnit	Council	2012-10-29 08:10:43.000	2012	105015	Open Space	0.000000	2798.000000	-2798.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA11/0539	Approved	four (4) lot subdivision	four (4) lot subdivision	POTTSVILLE	DevUnit	Council	2011-12-22 08:23:56.000	2011	106453	Open Space	0.000000	10968.000000	-10968.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA11/0590	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2012-06-15 15:03:54.000	2012	107305	Open Space	0.000000	2742.000000	-2742.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA11/0605	Approved	two (2) lot subdivision	two (2) lot subdivision	BRAYS CREEK	DevUnit	Council	2012-03-08 08:57:57.000	2012	106691	Open Space	0.000000	2826.560000	-2826.560000
S94-26	S94-26 - Structured Open Space (Regional)	DA12/0026	Approved	three (3) lot subdivision	three (3) lot subdivision	CHINDERAH	DevUnit	Council	2012-09-17 09:18:08.000	2012	105870	Open Space	0.000000	7744.000000	-7744.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA12/0067	Approved	three (3) lot subdivision	three (3) lot subdivision	TWEED HEADS WEST	DevUnit	Council	2012-08-23 12:07:57.000	2012	39927	Open Space	0.000000	5147.400000	-5147.400000
S94-26	S94-26 - Structured Open Space (Regional)	DA12/0068	Approved	three (3) lot subdivision (2 residential and 1 agricultural lot)	three (3) lot subdivision (2 residential and 1 agricultural 	LIMPINWOOD	DevUnit	Council	2012-08-21 12:53:09.000	2012	9375	Open Space	0.000000	3730.000000	-3730.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA12/0070	Approved	construction of a dwelling to create a detached dual occupancy with alterations to existing dwelling	construction of a dwelling to create a detached dual occupan	UKI	DevUnit	Council	2012-06-21 15:08:48.000	2012	10658	Open Space	0.000000	3199.000000	-3199.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA12/0082	Approved	two lot subdivision	two lot subdivision	DURANBAH	DevUnit	Council	2012-12-18 10:11:39.000	2012	101180	Open Space	0.000000	3974.000000	-3974.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA12/0104	Approved	four (4) townhouses	four (4) townhouses	KINGSCLIFF	DevUnit	Council	2012-07-25 16:20:53.000	2012	8504	Open Space	0.000000	10380.000000	-10380.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA12/0111	Approved	extensions to unit one (1)	extensions to unit one (1)	TWEED HEADS WEST	DevUnit	Council	2012-06-21 15:49:01.000	2012	24417	Open Space	0.000000	609.000000	-609.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA12/0172	Approved	additions and alterations to an existing car repair station including a managers residence and refreshment room	additions and alterations to an existing car repair station 	STOKERS SIDING	DevUnit	Council	2012-10-29 10:28:21.000	2012	31299	Open Space	0.000000	2020.000000	-2020.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA12/0178	Approved	alterations and additions to an existing dual occupancy	alterations and additions to an existing dual occupancy	TWEED HEADS WEST	DevUnit	Council	2012-07-27 12:53:01.000	2012	18796	Open Space	609.000000	609.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA12/0237	Approved	attached dual occupancy	attached dual occupancy	POTTSVILLE	DevUnit	Council	2012-08-15 09:32:58.000	2012	106479	Open Space	0.000000	3730.000000	-3730.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA12/0243	Approved	three lot subdivision (two residential allotments and one residue)	three lot subdivision (two residential allotments and one re	CASUARINA	DevUnit	Council	2013-02-18 09:32:27.000	2013	102229	Open Space	0.000000	7460.000000	-7460.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA12/0277	Approved	alterations and additions to dual occupancy (unit two (2))	alterations and additions to dual occupancy (unit two (2))	KINGSCLIFF	DevUnit	Council	2012-09-17 10:28:32.000	2012	27326	Open Space	0.000000	466.000000	-466.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA12/0320	Approved	two lot into six lot subdivision	two lot into six lot subdivision	NUNDERI	DevUnit	Council	2013-04-23 13:50:58.000	2013	39636	Open Space	10356.460000	13774.100000	-3417.640000
S94-26	S94-26 - Structured Open Space (Regional)	DA12/0346	Approved	change of use of tourist accommodation to flexible multi-dwelling housing units or tourist accommodation units	change of use of tourist accommodation to flexible multi-dwe	CASUARINA	DevUnit	Council	2012-11-08 11:09:49.000	2012	102228	Open Space	0.000000	83679.580000	-83679.580000
S94-26	S94-26 - Structured Open Space (Regional)	DA12/0362	Approved	three (3) storey residential flat building containing eighteen (18) units and basement carparking	three (3) storey residential flat building containing eighte	KINGSCLIFF	DevUnit	Council	2012-11-19 11:55:27.000	2012	13265	Open Space	0.000000	40521.000000	-40521.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA12/0383	Approved	six (6) storey residential development comprising of 6x3 bedroom units and basement car parking	six (6) storey residential development comprising of 6x3 bed	TWEED HEADS	DevUnit	Council	2013-01-25 08:33:23.000	2013	14160	Open Space	15853.000000	15853.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA12/0411	Approved	detached dual occupancy	detached dual occupancy	TWEED HEADS	DevUnit	Council	2013-04-23 12:36:10.000	2013	3020	Open Space	0.000000	3890.000000	-3890.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA12/0447	Approved	boundary alteration	boundary alteration	BYRRILL CREEK	DevUnit	Council	2013-02-06 10:07:28.000	2013	104440	Open Space	0.000000	2800.800000	-2800.800000
S94-26	S94-26 - Structured Open Space (Regional)	DA12/0457	Approved	demolition of existing building and construction of six (6) townhouses	demolition of existing building and construction of six (6) 	KINGSCLIFF	DevUnit	Council	2013-02-11 10:41:15.000	2013	1567	Open Space	12119.000000	12119.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA12/0465	Approved	one into two lot subdivision	one into two lot subdivision	BANORA POINT	DevUnit	Council	2013-02-26 12:38:41.000	2013	16956	Open Space	0.000000	3890.000000	-3890.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA12/0524	Approved	staged health retreat with caretakers residence and dwelling house with attached granny flat	staged health retreat with caretakers residence and dwelling	CAROOL	DevUnit	Council	2013-05-31 11:46:19.000	2013	70180	Open Space	5755.000000	5755.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA12/0528	Approved	12 lot subdivision - staged development	12 lot subdivision - staged development	BRAY PARK	DevUnit	Council	2014-02-10 14:09:54.000	2014	17550	Open Space	42790.000000	42790.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA12/0536	Approved	staged detached dual occupancy	staged detached dual occupancy	POTTSVILLE	DevUnit	Council	2012-12-28 16:09:17.000	2012	103718	Open Space	0.000000	2798.000000	-2798.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA12/0553	Approved	dual occupancy including demolition of existing dwelling/structures	dual occupancy including demolition of existing dwelling/str	HASTINGS POINT	DevUnit	Council	2013-07-01 12:21:03.000	2013	3541	Open Space	0.000000	2798.000000	-2798.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA12/0565	Approved	eight lot subdivision	eight lot subdivision	CASUARINA	DevUnit	Council	2013-03-25 15:19:31.000	2013	102229	Open Space	0.000000	26110.000000	-26110.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0009	Approved	staged works at property to enable a new house, conversion of existing house to a rural workers dwelling supporting equestrian facilities	staged works at property to enable a new house, conversion o	ZARA	DevUnit	Council	2013-05-16 14:18:37.000	2013	19993	Open Space	3730.000000	3730.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0050	Approved	two (2) lot subdivision	two (2) lot subdivision	SMITHS CREEK	DevUnit	Council	2013-05-23 14:30:46.000	2013	15888	Open Space	3730.000000	3730.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0063	Approved	24 lot residential subdivision	24 lot residential subdivision	KINGSCLIFF	DevUnit	Council	2013-06-27 10:12:45.000	2013	91370	Open Space	0.000000	85790.000000	-85790.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0085	Approved	two (2) lot subdivision	two (2) lot subdivision	KINGSCLIFF	DevUnit	Council	2013-08-05 11:21:35.000	2013	10146	Open Space	0.000000	2700.000000	-2700.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0098	Approved	legalisation of existing farm structure as a rural workers dwelling	legalisation of existing farm structure as a rural workers d	MOOBALL	DevUnit	Council	2013-08-19 12:41:16.000	2013	8329	Open Space	0.000000	2072.000000	-2072.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0121	Approved	minor boundary adjustment (stage 1) and two (2) lot subdivision (stage 2)	minor boundary adjustment (stage 1) and two (2) lot subdivis	CHILLINGHAM	DevUnit	Council	2013-09-25 13:58:23.000	2013	42908	Open Space	0.000000	2981.440000	-2981.440000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0134	Approved	alterations and additions to dual occupancy	alterations and additions to dual occupancy	BOGANGAR	DevUnit	Council	2013-05-23 14:56:20.000	2013	32798	Open Space	711.000000	711.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0175	Approved	86 lot residential subdivision in four stages comprising 81 residential lots with dedication of two lots as drainage reserves, one lot as public reserve, one lot as riparian buffer and one lot as sewer pump station site	86 lot residential subdivision in four stages comprising 81 	MURWILLUMBAH	DevUnit	Council	2014-07-07 14:39:35.000	2014	109702	Open Space	0.000000	312318.000000	-312318.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0194	Approved	alterations and additions to existing dual occupancy	alterations and additions to existing dual occupancy	TWEED HEADS WEST	DevUnit	Council	2013-09-09 11:24:41.000	2013	31625	Open Space	0.000000	638.000000	-638.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0253	Approved	staged integrated housing development comprising of six dwellings	staged integrated housing development comprising of six dwel	KINGSCLIFF	DevUnit	Council	2014-02-03 15:43:31.000	2014	108404	Open Space	0.000000	19150.000000	-19150.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0254	Approved	alterations and additions to existing building and change of use to rural workers dwelling	alterations and additions to existing building and change of	DURANBAH	DevUnit	Council	2013-08-14 15:08:39.000	2013	101180	Open Space	0.000000	3830.000000	-3830.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0267	Approved	demolition of existing building and construction of 3 storey multi-dwelling housing development incorporating 7 units plus basement parking	demolition of existing building and construction of 3 storey	KINGSCLIFF	DevUnit	Council	2014-07-07 11:43:23.000	2014	20449	Open Space	7985.000000	7985.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0275	Approved	alterations and additions to existing church and ancillary building to create a dwelling and detached secondary dwelling (granny flat)	alterations and additions to existing church and ancillary b	BURRINGBAR	DevUnit	Council	2013-09-09 09:50:35.000	2013	2209	Open Space	0.000000	4601.000000	-4601.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0287	Approved	two (2) lot subdivision	two (2) lot subdivision	BILAMBIL HEIGHTS	DevUnit	Council	2013-09-20 14:16:03.000	2013	24735	Open Space	0.000000	4264.000000	-4264.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0290	Approved	internal alterations to Unit 1	internal alterations to Unit 1	KINGSCLIFF	DevUnit	Council	2013-08-12 15:21:36.000	2013	10259	Open Space	0.000000	0.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0294	Approved	change of use of 19 tourist accommodation units to dual use shop top housing and serviced apartments	change of use of 19 tourist accommodation units to dual use 	TWEED HEADS	DevUnit	Council	2013-10-23 12:31:21.000	2013	104653	Open Space	0.000000	51543.000000	-51543.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0306	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2013-09-16 08:27:14.000	2013	107849	Open Space	0.000000	2878.000000	-2878.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0357	Approved	alterations and additions to existing dual occupancy	alterations and additions to existing dual occupancy	BOGANGAR	DevUnit	Council	2013-09-13 14:27:41.000	2013	16639	Open Space	0.000000	1291.000000	-1291.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0385	Approved	two lot subdivision and single dwelling with attached secondary dwelling	two lot subdivision and single dwelling with attached second	TERRANORA	DevUnit	Council	2014-10-03 14:24:49.000	2014	28790	Open Space	0.000000	4264.000000	-4264.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0392	Approved	nine lots into two lots subdivision	nine lots into two lots subdivision	KIELVALE	DevUnit	Council	2013-10-23 10:45:54.000	2013	42609	Open Space	0.000000	3872.000000	-3872.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0399	Approved	four lot subdivision	four lot subdivision	CHINDERAH	DevUnit	Council	2014-01-17 14:30:16.000	2014	108442	Open Space	11490.000000	11490.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0401	Approved	integrated housing comprising of 12 dwellings	integrated housing comprising of 12 dwellings	KINGSCLIFF	DevUnit	Council	2014-06-30 15:10:53.000	2014	43432	Open Space	0.000000	19187.160000	-19187.160000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0438	Approved	nineteen (19) lot subdivision - Miramar Stage 4	nineteen (19) lot subdivision - Miramar Stage 4	CASUARINA	DevUnit	Council	2013-12-18 08:28:08.000	2013	94020	Open Space	0.000000	65824.000000	-65824.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0439	Approved	additions and alterations to existing dual occupancy	additions and alterations to existing dual occupancy	POTTSVILLE	DevUnit	Council	2013-10-24 11:24:15.000	2013	29844	Open Space	638.000000	638.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0514	Approved	construction of a dwelling to create a detached dual occupancy	construction of a dwelling to create a detached dual occupan	KINGSCLIFF	DevUnit	Council	2013-12-19 10:37:35.000	2013	4775	Open Space	0.000000	4500.000000	-4500.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0528	Approved	demolish existing dwelling and erect dwelling to create an attached dual occupancy	demolish existing dwelling and erect dwelling to create an a	CUDGEN	DevUnit	Council	2013-11-29 08:22:08.000	2013	31710	Open Space	0.000000	3354.000000	-3354.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0577	Approved	88 lot subdivision - stages 15 to 18 Seabreeze Estate	88 lot subdivision - stages 15 to 18 Seabreeze Estate	POTTSVILLE	DevUnit	Council	2014-06-10 15:23:38.000	2014	104434	Open Space	340870.000000	661502.000000	-320632.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA13/0602	Approved	two lot subdivision	two lot subdivision	NUNDERI	DevUnit	Council	2014-10-03 16:43:03.000	2014	19931	Open Space	3374.170000	3374.170000	0.000000
